Prob
0.039303148
0.023461767
0.101409101
0.237261252
0
0.039303148
0.003031384
0.141299319
0.101409101
0
0.039303148
0.003031384
0.141299319
0.008699254
0
0.039303148
0.023461767
0.067543454
0.101409101
0
0.039303148
0.023461767
0.067543454
0.101409101
0
0.225551254
0.003031384
0.141299319
0.101409101
0
0.039303148
0.023461767
0.067543454
0.008699254
0
0.039303148
0.023461767
0.101409101
0.237261252
0
0.039303148
0.023461767
0.101409101
0.237261252
0
0.039303148
0.023461767
0.067543454
0.067543454
0
0.039303148
0.023461767
0.067543454
0.101409101
0
0.2151153
0.023461767
0.067543454
0.101409101
0
0.2151153
0.003031384
0.141299319
0.101409101
0
0.039303148
0.003031384
0.141299319
0.101409101
0
0.039303148
0.003031384
0.141299319
0.030213769
0
0.039303148
0.023461767
0.067543454
0.067543454
0
0.039303148
0.003031384
0.141299319
0.101409101
0
0.2151153
0.023461767
0.067543454
0.01195085
0
0.2151153
0.003031384
0.141299319
0.101409101
0
0.039303148
0.003031384
0.141299319
0.008699254
0
0.039303148
0.023461767
0.101409101
0.237261252
0
0.039303148
0.023461767
0.067543454
0.101409101
0
0.039303148
0.003031384
0.141299319
0.101409101
0
0.039303148
0.003031384
0.141299319
0.101409101
0
0.225551254
0.003031384
0.141299319
0.101409101
0
0.2151153
0.003031384
0.141299319
0.101409101
0
0.2151153
0.023461767
0.067543454
0.101409101
0
0.2151153
0.003031384
0.141299319
0.101409101
0
0.039303148
0.023461767
0.067543454
0.067543454
0
0.039303148
0.003031384
0.141299319
0.101409101
0
0.039303148
0.023461767
0.101409101
0.237261252
0
0.039303148
0.023461767
0.067543454
0.067543454
0
0.039303148
0.023461767
0.067543454
0.101409101
0
0.039303148
0.023461767
0.067543454
0.067543454
0
0.039303148
0.023461767
0.067543454
0.008699254
0
0.039303148
0.023461767
0.067543454
0.008699254
0
0.039303148
0.023461767
0.067543454
0.067543454
0
0.2151153
0.003031384
0.141299319
0.067543454
0
0.039303148
0.003031384
0.141299319
0.101409101
0
0.039303148
0.023461767
0.101409101
0.237261252
0
0.01272559
0.039303148
0.023461767
0.008699254
0
0.01272559
0.039303148
0.023461767
0.101409101
0
0.003007867
0.039303148
0.023461767
0.008699254
0
0.003007867
0.039303148
0.023461767
0.101409101
0
0.02264622
0.2151153
0.023461767
0.101409101
0
0.02264622
0.2151153
0.023461767
0.101409101
0
0.003007867
0.039303148
0.023461767
0.101409101
0
0.01272559
0.039303148
0.023461767
0.101409101
0
0.01272559
0.039303148
0.023461767
0.101409101
0
0.015572991
0.2151153
0.023461767
0.008699254
0
0.003031384
0.2151153
0.023461767
0.101409101
0
0.015572991
0.2151153
0.023461767
0.101409101
0
0.01272559
0.039303148
0.023461767
0.101409101
0
0.02264622
0.2151153
0.023461767
0.101409101
0
0.003007867
0.039303148
0.023461767
0.008699254
0
0.01272559
0.039303148
0.023461767
0.008699254
0
0.01272559
0.039303148
0.023461767
0.008699254
0
0.02264622
0.2151153
0.023461767
0.101409101
0
0.02264622
0.2151153
0.023461767
0.008699254
0
0.01272559
0.039303148
0.023461767
0.101409101
0
0.01272559
0.039303148
0.023461767
0.008699254
0
0.003007867
0.039303148
0.023461767
0.101409101
0
0.02264622
0.2151153
0.023461767
0.008699254
0
0.02264622
0.2151153
0.023461767
0.101409101
0
0.01272559
0.039303148
0.023461767
0.067543454
0
0.01272559
0.039303148
0.023461767
0.101409101
0
0.01272559
0.039303148
0.023461767
0.101409101
0
0.01272559
0.039303148
0.023461767
0.008699254
0
0.003007867
0.039303148
0.023461767
0.008699254
0
0.02264622
0.2151153
0.023461767
0.101409101
0
0.01272559
0.039303148
0.023461767
0.656324299
0
0.0998343
0.064046457
0.023461767
0.101409101
0
0.01272559
0.039303148
0.023461767
0.656324299
0
0.015572991
0.2151153
0.023461767
0.008699254
0
0.003007867
0.039303148
0.023461767
0.008699254
0
0.003007867
0.039303148
0.023461767
0.008699254
0
0.003007867
0.039303148
0.023461767
0.067543454
0
0.01272559
0.039303148
0.023461767
0.008699254
0
0.015572991
0.2151153
0.023461767
0.008699254
0
0.003007867
0.039303148
0.023461767
0.101409101
0
0.192188223
0.030213769
0.02044352
0.237261252
0
0.008321446
0.2151153
0.023461767
0.101409101
0
0.008321446
0.2151153
0.023461767
0.008699254
0
0.192188223
0.030213769
0.023461767
0.101409101
0
0.192188223
0.030213769
0.023461767
0.101409101
0
0.013076557
0.2151153
0.023461767
0.101409101
0
0.192188223
0.030213769
0.023461767
0.008699254
0
0.192188223
0.030213769
0.02044352
0.237261252
0
0.192188223
0.030213769
0.02044352
0.237261252
0
0.192188223
0.030213769
0.023461767
0.067543454
0
0.192188223
0.030213769
0.023461767
0.101409101
0
0.141299319
0.030213769
0.023461767
0.101409101
0
0.268426058
0.2151153
0.023461767
0.101409101
0
0.008321446
0.2151153
0.023461767
0.101409101
0
0.008321446
0.2151153
0.023461767
0.030213769
0
0.192188223
0.030213769
0.023461767
0.067543454
0
0.008321446
0.2151153
0.023461767
0.101409101
0
0.141299319
0.030213769
0.023461767
0.01195085
0
0.268426058
0.2151153
0.023461767
0.101409101
0
0.008321446
0.2151153
0.023461767
0.008699254
0
0.192188223
0.030213769
0.02044352
0.237261252
0
0.192188223
0.030213769
0.023461767
0.101409101
0
0.008321446
0.2151153
0.023461767
0.101409101
0
0.008321446
0.2151153
0.023461767
0.101409101
0
0.013076557
0.2151153
0.023461767
0.101409101
0
0.268426058
0.2151153
0.023461767
0.101409101
0
0.141299319
0.030213769
0.023461767
0.101409101
0
0.268426058
0.2151153
0.023461767
0.101409101
0
0.192188223
0.030213769
0.023461767
0.067543454
0
